id,name,country,primaryRole,image_url
sa_r_mclaren,R McLaren,South Africa,Fast Bowler,
sa_ck_langeveldt,CK Langeveldt,South Africa,Fast Bowler,
sa_jm_kemp,JM Kemp,South Africa,Batsman,
sa_aj_hall,AJ Hall,South Africa,Fast Bowler,
sa_d_pretorius,D Pretorius,South Africa,Fast Bowler,
sa_rd_rickelton,RD Rickelton,South Africa,WK-Bat,
sa_kj_abbott,KJ Abbott,South Africa,Fast Bowler,
sa_pwa_mulder,PWA Mulder,South Africa,Fast Bowler,
sa_ja_rudolph,JA Rudolph,South Africa,Batsman,
sa_hh_dippenaar,HH Dippenaar,South Africa,Batsman,
sa_an_petersen,AN Petersen,South Africa,Batsman,
sa_ca_ingram,CA Ingram,South Africa,Batsman,
sa_d_brevis,D Brevis,South Africa,Batsman,
sa_k_verreynne,K Verreynne,South Africa,WK-Bat,
sa_g_coetzee,G Coetzee,South Africa,Fast Bowler,
sa_bc_fortuin,BC Fortuin,South Africa,Fast Bowler,
sa_pl_harris,PL Harris,South Africa,Fast Bowler,
sa_n_boje,N Boje,South Africa,Fast Bowler,
sa_nd_mckenzie,ND McKenzie,South Africa,Batsman,
sa_t_de_zorzi,T de Zorzi,South Africa,Batsman,
sa_am_phangiso,AM Phangiso,South Africa,Fast Bowler,
sa_gf_linde,GF Linde,South Africa,Fast Bowler,
sa_be_hendricks,BE Hendricks,South Africa,Fast Bowler,
sa_c_bosch,C Bosch,South Africa,Fast Bowler,
sa_jn_malan,JN Malan,South Africa,Batsman,
sa_lb_williams,LB Williams,South Africa,Fast Bowler,
sa_mn_van_wyk,MN van Wyk,South Africa,Batsman,
sa_n_burger,N Burger,South Africa,Fast Bowler,
sa_mp_breetzke,MP Breetzke,South Africa,Batsman,
sa_le_bosman,LE Bosman,South Africa,Batsman,
sa_jl_ontong,JL Ontong,South Africa,Batsman,
sa_kt_maphaka,KT Maphaka,South Africa,Fast Bowler,
sa_jt_smuts,JT Smuts,South Africa,Batsman,
sa_oeg_baartman,OEG Baartman,South Africa,Fast Bowler,
sa_d_ferreira,D Ferreira,South Africa,Batsman,
sa_l_sipamla,L Sipamla,South Africa,Fast Bowler,
sa_jj_van_der_wath,JJ van der Wath,South Africa,Fast Bowler,
sa_rk_kleinveldt,RK Kleinveldt,South Africa,Fast Bowler,
sa_d_paterson,D Paterson,South Africa,Fast Bowler,
sa_re_levi,RE Levi,South Africa,Batsman,
sa_d_olivier,D Olivier,South Africa,Fast Bowler,
sa_s_muthusamy,S Muthusamy,South Africa,Fast Bowler,
sa_lg_pretorius,LG Pretorius,South Africa,Batsman,
sa_m_de_lange,M de Lange,South Africa,Fast Bowler,
sa_ssb_magala,SSB Magala,South Africa,Fast Bowler,
sa_m_zondeki,M Zondeki,South Africa,Fast Bowler,
sa_tb_de_bruyn,TB de Bruyn,South Africa,Batsman,
sa_g_kirsten,G Kirsten,South Africa,Batsman,
sa_dg_bedingham,DG Bedingham,South Africa,Batsman,
sa_sr_harmer,SR Harmer,South Africa,Fast Bowler,
sa_kd_petersen,KD Petersen,South Africa,Batsman,
sa_cj_dala,CJ Dala,South Africa,Batsman,
sa_n_peter,N Peter,South Africa,Batsman,
sa_ya_abdulla,YA Abdulla,South Africa,Batsman,
sa_dl_piedt,DL Piedt,South Africa,Fast Bowler,
sa_s_van_zyl,S van Zyl,South Africa,Batsman,
sa_l_klusener,L Klusener,South Africa,Batsman,
sa_sc_cook,SC Cook,South Africa,Batsman,
sa_hg_kuhn,HG Kuhn,South Africa,Batsman,
sa_k_zondo,K Zondo,South Africa,Batsman,
sa_h_davids,H Davids,South Africa,Batsman,
sa_sj_erwee,SJ Erwee,South Africa,Batsman,
sa_pj_van_biljon,PJ van Biljon,South Africa,Batsman,
sa_a_simelane,A Simelane,South Africa,Batsman,
sa_zubayr_hamza,Zubayr Hamza,South Africa,Batsman,
sa_m_van_jaarsveld,M van Jaarsveld,South Africa,Batsman,
sa_ra_herman,RA Herman,South Africa,Batsman,
sa_dj_vilas,DJ Vilas,South Africa,Batsman,
sa_jf_smith,JF Smith,South Africa,Batsman,
sa_m_mosehle,M Mosehle,South Africa,Batsman,
sa_pe_kruger,PE Kruger,South Africa,Batsman,
sa_pr_adams,PR Adams,South Africa,Batsman,
sa_r_telemachus,R Telemachus,South Africa,Batsman,
sa_ac_dawson,AC Dawson,South Africa,Batsman,
sa_vb_van_jaarsveld,VB van Jaarsveld,South Africa,Batsman,
sa_am_bacher,AM Bacher,South Africa,Batsman,
