id,name,country,primaryRole,image_url
ind_yusuf_pathan,Yusuf Pathan,India,Fast Bowler,
ind_sanju_samson,Sanju Samson,India,WK-Bat,
ind_irfan_pathan,Irfan Pathan,India,Fast Bowler,
ind_manish_pandey,Manish Pandey,India,Batsman,
ind_piyush_chawla,Piyush Chawla,India,Spin Bowler,
ind_amit_mishra,Amit Mishra,India,Fast Bowler,
ind_mohammed_siraj,Mohammed Siraj,India,Fast Bowler,
ind_wriddhiman_saha,Wriddhiman Saha,India,WK-Bat,
ind_praveen_kumar,Praveen Kumar,India,Fast Bowler,
ind_ashish_nehra,Ashish Nehra,India,Fast Bowler,
ind_murali_vijay,Murali Vijay,India,Batsman,
ind_shardul_thakur,Shardul Thakur,India,Fast Bowler,
ind_parthiv_patel,Parthiv Patel,India,WK-Bat,
ind_ishan_kishan,Ishan Kishan,India,WK-Bat,
ind_kedar_jadhav,Kedar Jadhav,India,WK-Bat,
ind_sourav_ganguly,Sourav Ganguly,India,Batsman,
ind_arshdeep_singh,Arshdeep Singh,India,Fast Bowler,
ind_krunal_pandya,Krunal Pandya,India,Fast Bowler,
ind_washington_sundar,Washington Sundar,India,Spin Bowler,
ind_rp_singh,RP Singh,India,Fast Bowler,
ind_mayank_agarwal,Mayank Agarwal,India,Batsman,
ind_deepak_hooda,Deepak Hooda,India,Batsman,
ind_mohit_sharma,Mohit Sharma,India,Fast Bowler,
ind_munaf_patel,Munaf Patel,India,Fast Bowler,
ind_r_vinay_kumar,R Vinay Kumar,India,Fast Bowler,
ind_hv_patel,HV Patel,India,Fast Bowler,
ind_pp_ojha,PP Ojha,India,Fast Bowler,
ind_sandeep_sharma,Sandeep Sharma,India,Fast Bowler,
ind_ca_pujara,CA Pujara,India,Batsman,
ind_jd_unadkat,JD Unadkat,India,Fast Bowler,
ind_s_dube,S Dube,India,Fast Bowler,
ind_dl_chahar,DL Chahar,India,Fast Bowler,
ind_s_sreesanth,S Sreesanth,India,Fast Bowler,
ind_vvs_laxman,VVS Laxman,India,Batsman,
ind_cv_varun,CV Varun,India,Fast Bowler,
ind_n_rana,N Rana,India,Batsman,
ind_str_binny,STR Binny,India,Fast Bowler,
ind_ybk_jaiswal,YBK Jaiswal,India,Batsman,
ind_ravi_bishnoi,Ravi Bishnoi,India,Spin Bowler,
ind_nv_ojha,NV Ojha,India,WK-Bat,
ind_ab_agarkar,AB Agarkar,India,Fast Bowler,
ind_abhishek_sharma,Abhishek Sharma,India,Batsman,
ind_mandeep_singh,Mandeep Singh,India,Batsman,
ind_mk_tiwary,MK Tiwary,India,Batsman,
ind_anil_kumble,Anil Kumble,India,Spin Bowler,
ind_m_kaif,M Kaif,India,Batsman,
ind_avesh_khan,Avesh Khan,India,Fast Bowler,
ind_ds_kulkarni,DS Kulkarni,India,Fast Bowler,
ind_ra_tripathi,RA Tripathi,India,Batsman,
ind_s_badrinath,S Badrinath,India,Batsman,
ind_rd_gaikwad,RD Gaikwad,India,Batsman,
ind_m_prasidh_krishna,M Prasidh Krishna,India,Fast Bowler,
ind_ab_dinda,AB Dinda,India,Fast Bowler,
ind_l_balaji,L Balaji,India,Fast Bowler,
ind_kk_ahmed,KK Ahmed,India,Fast Bowler,
ind_v_shankar,V Shankar,India,Batsman,
ind_tilak_varma,Tilak Varma,India,Batsman,
ind_rk_singh,RK Singh,India,Batsman,
ind_kk_nair,KK Nair,India,Batsman,
ind_ss_tiwary,SS Tiwary,India,Batsman,
ind_kv_sharma,KV Sharma,India,Fast Bowler,
ind_r_parag,R Parag,India,Batsman,
ind_pp_shaw,PP Shaw,India,Batsman,
ind_rd_chahar,RD Chahar,India,Fast Bowler,
ind_m_kartik,M Kartik,India,Fast Bowler,
ind_d_padikkal,D Padikkal,India,Batsman,
ind_y_venugopal_rao,Y Venugopal Rao,India,Batsman,
ind_s_nadeem,S Nadeem,India,Fast Bowler,
ind_vr_iyer,VR Iyer,India,Batsman,
ind_t_natarajan,T Natarajan,India,Fast Bowler,
ind_vr_aaron,VR Aaron,India,Fast Bowler,
ind_jm_sharma,JM Sharma,India,WK-Bat,
ind_am_nayar,AM Nayar,India,Batsman,
ind_shahbaz_ahmed,Shahbaz Ahmed,India,Batsman,
ind_s_kaul,S Kaul,India,Fast Bowler,
ind_rr_powar,RR Powar,India,Fast Bowler,
ind_harshit_rana,Harshit Rana,India,Fast Bowler,
ind_sn_khan,SN Khan,India,Batsman,
ind_mukesh_kumar,Mukesh Kumar,India,Fast Bowler,
ind_dhruv_jurel,Dhruv Jurel,India,WK-Bat,
ind_navdeep_saini,Navdeep Saini,India,Fast Bowler,
ind_p_negi,P Negi,India,Fast Bowler,
ind_b_sai_sudharsan,B Sai Sudharsan,India,Batsman,
ind_r_sharma,R Sharma,India,Fast Bowler,
ind_tu_deshpande,TU Deshpande,India,Fast Bowler,
ind_rm_patidar,RM Patidar,India,Batsman,
ind_nithish_kumar_reddy,Nithish Kumar Reddy,India,Batsman,
