id,name,country,primaryRole,image_url
pak_zulfiqar_babar,Zulfiqar Babar,Pakistan,Fast Bowler,
pak_hassan_nawaz,Hassan Nawaz,Pakistan,Batsman,
pak_khurram_manzoor,Khurram Manzoor,Pakistan,Batsman,
pak_yasir_arafat,Yasir Arafat,Pakistan,Fast Bowler,
pak_usman_qadir,Usman Qadir,Pakistan,Fast Bowler,
pak_faisal_iqbal,Faisal Iqbal,Pakistan,Batsman,
pak_abbas_afridi,Abbas Afridi,Pakistan,Fast Bowler,
pak_irfan_khan,Irfan Khan,Pakistan,Batsman,
pak_abid_ali,Abid Ali,Pakistan,Batsman,
pak_rashid_latif,Rashid Latif,Pakistan,WK-Bat,
pak_nauman_ali,Nauman Ali,Pakistan,Fast Bowler,
pak_bilawal_bhatti,Bilawal Bhatti,Pakistan,Batsman,
pak_moin_khan,Moin Khan,Pakistan,WK-Bat,
pak_sufiyan_muqeem,Sufiyan Muqeem,Pakistan,Fast Bowler,
pak_shabbir_ahmed,Shabbir Ahmed,Pakistan,Fast Bowler,
pak_sami_aslam,Sami Aslam,Pakistan,Batsman,
pak_kamran_ghulam,Kamran Ghulam,Pakistan,Batsman,
pak_rumman_raees,Rumman Raees,Pakistan,Fast Bowler,
pak_khalid_latif,Khalid Latif,Pakistan,Batsman,
pak_aamer_jamal,Aamer Jamal,Pakistan,Fast Bowler,
pak_tayyab_tahir,Tayyab Tahir,Pakistan,Batsman,
pak_hammad_azam,Hammad Azam,Pakistan,Batsman,
pak_sajid_khan,Sajid Khan,Pakistan,Fast Bowler,
pak_usama_mir,Usama Mir,Pakistan,Batsman,
pak_salman_mirza,Salman Mirza,Pakistan,Batsman,
pak_shahnawaz_dhani,Shahnawaz Dhani,Pakistan,Batsman,
pak_shahzaib_hasan,Shahzaib Hasan,Pakistan,Batsman,
pak_azam_khan,Azam Khan,Pakistan,Batsman,
pak_raza_hasan,Raza Hasan,Pakistan,Batsman,
pak_ehsan_adil,Ehsan Adil,Pakistan,Batsman,
pak_imran_khan,Imran Khan,Pakistan,Fast Bowler,
pak_zahid_mahmood,Zahid Mahmood,Pakistan,Fast Bowler,
pak_saleem_elahi,Saleem Elahi,Pakistan,Batsman,
pak_mohammad_salman,Mohammad Salman,Pakistan,WK-Bat,
pak_bilal_asif,Bilal Asif,Pakistan,Fast Bowler,
pak_mohammad_ali,Mohammad Ali,Pakistan,Batsman,
pak_waqar_younis,Waqar Younis,Pakistan,Batsman,
pak_zaman_khan,Zaman Khan,Pakistan,Batsman,
pak_jahandad_khan,Jahandad Khan,Pakistan,Batsman,
pak_mohammad_talha,Mohammad Talha,Pakistan,Batsman,
pak_abdur_rauf,Abdur Rauf,Pakistan,Batsman,
pak_zulqarnain_haider,Zulqarnain Haider,Pakistan,Batsman,
pak_tanvir_ahmed,Tanvir Ahmed,Pakistan,Batsman,
pak_mir_hamza,Mir Hamza,Pakistan,Batsman,
pak_saqlain_mushtaq,Saqlain Mushtaq,Pakistan,Batsman,
pak_arshad_khan,Arshad Khan,Pakistan,Batsman,
pak_imran_butt,Imran Butt,Pakistan,Batsman,
pak_khurram_shahzad,Khurram Shahzad,Pakistan,Fast Bowler,
pak_aamer_yamin,Aamer Yamin,Pakistan,Batsman,
pak_asad_ali,Asad Ali,Pakistan,Batsman,
pak_wasim_akram,Wasim Akram,Pakistan,Batsman,
pak_saad_nasim,Saad Nasim,Pakistan,Batsman,
pak_omair_yousuf,Omair Yousuf,Pakistan,Batsman,
pak_mukhtar_ahmed,Mukhtar Ahmed,Pakistan,Batsman,
pak_muhammad_musa,Muhammad Musa,Pakistan,Batsman,
pak_shahid_nazir,Shahid Nazir,Pakistan,Batsman,
pak_haseebullah_khan,Haseebullah Khan,Pakistan,Batsman,
pak_bazid_khan,Bazid Khan,Pakistan,Batsman,
pak_saeed_anwar,Saeed Anwar,Pakistan,Batsman,
pak_abdul_samad,Abdul Samad,Pakistan,Batsman,
pak_awais_zia,Awais Zia,Pakistan,Batsman,
