id,name,country,primaryRole,image_url
wi_fa_allen,FA Allen,West Indies,Fast Bowler,
wi_dbl_powell,DBL Powell,West Indies,Fast Bowler,
wi_jnt_seales,JNT Seales,West Indies,Fast Bowler,
wi_rs_morton,RS Morton,West Indies,Batsman,
wi_ar_nurse,AR Nurse,West Indies,Fast Bowler,
wi_ku_carty,KU Carty,West Indies,Batsman,
wi_s_badree,S Badree,West Indies,Fast Bowler,
wi_j_blackwood,J Blackwood,West Indies,Batsman,
wi_kma_paul,KMA Paul,West Indies,Fast Bowler,
wi_cs_baugh,CS Baugh,West Indies,WK-Bat,
wi_cd_collymore,CD Collymore,West Indies,Fast Bowler,
wi_ssj_brooks,SSJ Brooks,West Indies,Batsman,
wi_no_miller,NO Miller,West Indies,Fast Bowler,
wi_idr_bradshaw,IDR Bradshaw,West Indies,Fast Bowler,
wi_oc_mccoy,OC McCoy,West Indies,Fast Bowler,
wi_ww_hinds,WW Hinds,West Indies,Fast Bowler,
wi_n_deonarine,N Deonarine,West Indies,Fast Bowler,
wi_xm_marshall,XM Marshall,West Indies,Batsman,
wi_a_athanaze,A Athanaze,West Indies,Batsman,
wi_o_thomas,O Thomas,West Indies,Fast Bowler,
wi_tl_best,TL Best,West Indies,Fast Bowler,
wi_of_smith,OF Smith,West Indies,Fast Bowler,
wi_jn_mohammed,JN Mohammed,West Indies,Batsman,
wi_jd_campbell,JD Campbell,West Indies,Batsman,
wi_jp_greaves,JP Greaves,West Indies,Fast Bowler,
wi_so_dowrich,SO Dowrich,West Indies,WK-Bat,
wi_j_da_silva,J Da Silva,West Indies,WK-Bat,
wi_rl_powell,RL Powell,West Indies,Batsman,
wi_ab_barath,AB Barath,West Indies,Batsman,
wi_dc_thomas,DC Thomas,West Indies,WK-Bat,
wi_ka_edwards,KA Edwards,West Indies,Batsman,
wi_s_joseph,S Joseph,West Indies,Fast Bowler,
wi_mw_forde,MW Forde,West Indies,Fast Bowler,
wi_jl_carter,JL Carter,West Indies,Batsman,
wi_rd_jacobs,RD Jacobs,West Indies,WK-Bat,
wi_kok_williams,KOK Williams,West Indies,Fast Bowler,
wi_cak_walton,CAK Walton,West Indies,WK-Bat,
wi_d_ganga,D Ganga,West Indies,Batsman,
wi_m_dillon,M Dillon,West Indies,Fast Bowler,
wi_ml_cummins,ML Cummins,West Indies,Fast Bowler,
wi_ne_bonner,NE Bonner,West Indies,Batsman,
wi_ja_warrican,JA Warrican,West Indies,Fast Bowler,
wi_sw_ambris,SW Ambris,West Indies,Batsman,
wi_bp_nash,BP Nash,West Indies,Batsman,
wi_k_pierre,K Pierre,West Indies,Batsman,
wi_de_bernard,DE Bernard,West Indies,Batsman,
wi_tm_dowlin,TM Dowlin,West Indies,Batsman,
wi_v_permaul,V Permaul,West Indies,Fast Bowler,
wi_ra_reifer,RA Reifer,West Indies,Batsman,
wi_kar_hodge,KAR Hodge,West Indies,Batsman,
wi_k_sinclair,K Sinclair,West Indies,Fast Bowler,
wi_s_shillingford,S Shillingford,West Indies,Fast Bowler,
wi_y_cariah,Y Cariah,West Indies,Batsman,
wi_co_browne,CO Browne,West Indies,WK-Bat,
wi_vc_drakes,VC Drakes,West Indies,Batsman,
wi_dp_hyatt,DP Hyatt,West Indies,Batsman,
wi_k_santokie,K Santokie,West Indies,Batsman,
wi_rn_lewis,RN Lewis,West Indies,Batsman,
wi_ls_baker,LS Baker,West Indies,Batsman,
wi_pt_collins,PT Collins,West Indies,Fast Bowler,
wi_t_chanderpaul,T Chanderpaul,West Indies,Batsman,
wi_dc_drakes,DC Drakes,West Indies,Batsman,
wi_awj_auguste,AWJ Auguste,West Indies,Batsman,
wi_s_chattergoon,S Chattergoon,West Indies,Batsman,
wi_dm_richards,DM Richards,West Indies,Batsman,
wi_lr_johnson,LR Johnson,West Indies,Batsman,
wi_ka_hope,KA Hope,West Indies,Batsman,
wi_aa_jangoo,AA Jangoo,West Indies,Batsman,
wi_ro_hinds,RO Hinds,West Indies,Batsman,
wi_a_phillip,A Phillip,West Indies,Batsman,
wi_m_louis,M Louis,West Indies,Batsman,
wi_a_martin,A Martin,West Indies,Batsman,
wi_ba_parchment,BA Parchment,West Indies,Batsman,
wi_fl_reifer,FL Reifer,West Indies,Batsman,
wi_rrs_cornwall,RRS Cornwall,West Indies,Fast Bowler,
wi_sc_joseph,SC Joseph,West Indies,Batsman,
wi_j_blades,J Blades,West Indies,Batsman,
wi_d_mohammed,D Mohammed,West Indies,Batsman,
wi_j_andrew,J Andrew,West Indies,Batsman,
wi_sk_springer,SK Springer,West Indies,Batsman,
wi_gc_tonge,GC Tonge,West Indies,Batsman,
wi_jjc_lawson,JJC Lawson,West Indies,Batsman,
wi_ksa_mckenzie,KSA McKenzie,West Indies,Batsman,
wi_ta_imlach,TA Imlach,West Indies,Batsman,
wi_c_hemraj,C Hemraj,West Indies,Batsman,
wi_rr_emrit,RR Emrit,West Indies,Batsman,
wi_se_findlay,SE Findlay,West Indies,Batsman,
wi_cd_barnwell,CD Barnwell,West Indies,Batsman,
wi_r_chandrika,R Chandrika,West Indies,Batsman,
wi_oac_banks,OAC Banks,West Indies,Batsman,
wi_dk_butler,DK Butler,West Indies,Batsman,
wi_pa_browne,PA Browne,West Indies,Batsman,
wi_cl_hooper,CL Hooper,West Indies,Batsman,
